bug_id,"product","component","assigned_to","bug_status","resolution","short_desc","changeddate"
5332,"JDT","UI","akiezun","RESOLVED","FIXED","NPE deleting classpath jar using packages view","2001-10-30 10:20:23"
6016,"JDT","UI","akiezun","RESOLVED","FIXED","NPE during resource delete in package viewer","2001-12-04 06:24:32"
6874,"JDT","UI","akiezun","RESOLVED","FIXED","Delete project works differently in packages view than Navigator","2001-12-14 06:17:00"
7255,"JDT","UI","akiezun","RESOLVED","FIXED","Rename of <Foo>Plugin.java crashes","2002-01-07 05:45:21"
7337,"JDT","UI","akiezun","RESOLVED","FIXED","NPE when pasting a member (that got deleted)","2002-01-15 06:02:26"
7590,"JDT","UI","akiezun","RESOLVED","FIXED","CCE: during move refactoring","2002-01-15 05:21:06"
7671,"JDT","UI","akiezun","RESOLVED","FIXED","move Cu: exception","2002-01-21 07:52:28"
7932,"JDT","UI","akiezun","RESOLVED","FIXED","Moving a class with checked Update references fails","2002-01-28 06:03:46"
8194,"JDT","UI","akiezun","RESOLVED","FIXED","Problems with the Externalize Dialog","2002-01-25 09:00:59"
9528,"JDT","UI","akiezun","RESOLVED","FIXED","CCE while coping a project to the clipboard","2002-02-14 04:51:01"
10182,"JDT","UI","akiezun","RESOLVED","FIXED","Illegal argument selecting in interface","2002-02-28 06:00:36"
10382,"JDT","UI","akiezun","RESOLVED","FIXED","Super type hierarchy computed on selection change in Outline","2002-02-28 08:40:13"
10470,"JDT","UI","akiezun","RESOLVED","FIXED","Delete/Reorg: Assertion failed during delete","2002-03-04 11:28:38"
11456,"JDT","UI","akiezun","RESOLVED","FIXED","fix the test suite","2002-03-15 10:12:32"
11622,"JDT","UI","akiezun","RESOLVED","FIXED","npe in extract temp (array return type)","2002-03-28 04:02:32"
12600,"JDT","UI","akiezun","RESOLVED","FIXED","StringIndexOutOfBoundsException in find externalize strings","2002-04-02 08:30:47"
12739,"JDT","UI","akiezun","RESOLVED","FIXED","Exception when cancelling rename of .java file","2002-04-04 03:36:25"
13189,"JDT","UI","akiezun","RESOLVED","FIXED","Refactoring - deleting fields - context menu is overriden by message dialog","2002-04-11 05:53:26"
13218,"JDT","UI","akiezun","RESOLVED","FIXED","pull up: missing '...' in the menu entry","2002-04-11 05:35:31"
13558,"JDT","UI","akiezun","RESOLVED","FIXED","move cu with ref update broken","2002-04-29 06:34:53"
14079,"JDT","UI","akiezun","RESOLVED","FIXED","Drag & Drop: Copy onto itself deletes type","2002-04-25 05:57:46"
14228,"JDT","UI","akiezun","RESOLVED","FIXED","Too easy to create duplicate methods","2002-04-25 11:11:33"
14465,"JDT","UI","akiezun","RESOLVED","FIXED","ClassCastException renaming build.xml file","2002-04-25 12:14:16"
15638,"JDT","UI","akiezun","RESOLVED","FIXED","Drag & Drop: Packages view doesn't update on move","2002-05-23 04:22:16"
31998,"JDT","UI","akiezun","RESOLVED","FIXED","we will have to disable renaming of linked packages (and cus)","2003-02-18 09:17:02"
32010,"JDT","UI","akiezun","RESOLVED","FIXED","renaming a java project wipes out linked sourcefolders","2003-02-17 10:37:22"
33266,"JDT","UI","akiezun","RESOLVED","FIXED","Internal Error (NPE) during Use Supertype Where Possible","2003-03-03 06:27:51"
33694,"JDT","UI","akiezun","RESOLVED","FIXED","closed projects should not be allowed as destination for move or copy","2003-03-04 10:31:39"
36520,"JDT","UI","akiezun","RESOLVED","FIXED","call hierarchy: default depth is 0","2003-04-16 05:07:38"
36563,"JDT","UI","akiezun","RESOLVED","FIXED","call hierarchy: IllegalArgumentException after deleting a method","2003-04-17 03:38:59"
38453,"JDT","UI","akiezun","RESOLVED","FIXED","Delete: ClassCastException when deleting internal JAR [ccp]","2003-06-05 09:25:40"
38467,"JDT","UI","akiezun","RESOLVED","FIXED","Delete: ClassCastException when deleting from a class folder","2003-06-05 10:05:08"
3859,"JDT","UI","andre_weinand","RESOLVED","FIXED","replace from history does not work for elements with error (1GEYIZ6)","2002-01-18 13:00:13"
3893,"JDT","UI","andre_weinand","RESOLVED","FIXED","Add from local history formatting (1GF5GP4)","2001-11-21 08:07:34"
5062,"JDT","UI","andre_weinand","RESOLVED","FIXED","Walkback in Synchronize clicking on 'Two way compare (ignore ancestor)'","2001-12-20 07:55:53"
5150,"JDT","UI","andre_weinand","RESOLVED","FIXED","Compare with patch cannot read VCM's CVS patch file","2001-10-30 05:09:25"
8658,"JDT","UI","andre_weinand","RESOLVED","FIXED","Java structure compare no longer finds initializers {...}","2002-01-29 09:31:25"
9673,"JDT","UI","andre_weinand","RESOLVED","FIXED","editor background color - no effect on other viewers","2003-06-08 08:31:08"
15730,"JDT","UI","andre_weinand","RESOLVED","FIXED","Java compare doesn't copy deleted methods properly","2002-06-07 17:30:18"
27632,"JDT","UI","andre_weinand","RESOLVED","FIXED","Debug doesn't work","2002-12-04 10:32:00"
34808,"JDT","UI","andre_weinand","RESOLVED","FIXED","Workbench freeze and crashes when run with the Apple Java 1.4.1 (final)","2003-03-21 05:37:06"
13262,"JDT","UI","birsan","RESOLVED","FIXED","Javadoc: more problems with spaces in destination name","2002-04-15 11:20:44"
53010,"JDT","Text","christof_marti","RESOLVED","FIXED","Editor preferences do not take effect on open editors","2006-03-26 07:33:40"
5123,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","Lots of ""cheese"" after getting exception using code assist","2001-11-01 05:56:30"
5370,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","Code complete is TOO complete","2002-02-06 10:03:52"
5482,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","The template for ""main"" puts ""[]"" after variable name","2001-11-06 06:30:01"
5849,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","Java editor is slow to delete in a file with lots of fields","2001-12-19 05:39:14"
6385,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","java.lang.StringIndexOutOfBoundsException during open type action","2002-02-08 05:35:08"
6824,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","SWT ""out of bounds"" exception when clicking in packages view","2002-04-09 09:05:29"
10436,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","Do not provide inappropiate default templates","2002-03-08 04:44:16"
10489,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","Indention a template results in NPE","2002-03-08 09:54:15"
13283,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","Find/Replace: Close button too small","2002-04-11 05:39:28"
13313,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","templates: missing resource string","2002-04-11 04:28:28"
13358,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","incremental find: diplays little squares after you press 'delete'","2002-04-11 05:04:00"
14390,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","npe on sorting in outline","2002-04-23 10:25:16"
15314,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","IllegalArgumentException during code assist","2002-05-07 03:49:53"
15508,"JDT","UI","Claude_Knaus","RESOLVED","FIXED","Convert Line Delimiters actions are enabled for read only files","2002-05-13 04:58:55"
4329,"JDT","UI","daniel_megert","RESOLVED","FIXED","No results If searched via Package view selection and dialog (1GLDN1X)","2001-10-24 13:15:12"
5048,"JDT","UI","daniel_megert","RESOLVED","FIXED","Too many declarations in hierarchy of (jdt)Parser.initialize()","2001-10-24 04:39:08"
5098,"JDT","UI","daniel_megert","RESOLVED","FIXED","Search Text page: Button margin & Mnemonics","2001-10-24 05:34:40"
5231,"JDT","UI","daniel_megert","RESOLVED","FIXED","Add search for field read and write references","2001-10-30 10:36:25"
5603,"JDT","UI","daniel_megert","RESOLVED","FIXED","TVT: Jar file export error message constructed incorrectly for NL (JarFileExportOperation.exportedWithCompile)","2001-11-07 11:09:50"
6119,"JDT","UI","daniel_megert","RESOLVED","FIXED","cannot delete a working set","2001-12-06 04:40:14"
6869,"JDT","UI","daniel_megert","RESOLVED","FIXED","NPE while opening Search dialog","2001-12-13 04:51:26"
6903,"JDT","UI","daniel_megert","RESOLVED","FIXED","1GOMQ6H:- NullPointerException when exporting to a jar","2001-12-14 08:23:46"
7463,"JDT","UI","daniel_megert","RESOLVED","FIXED","Search for implementors fails","2002-01-14 11:06:47"
7499,"JDT","UI","daniel_megert","RESOLVED","FIXED","NPE showing contents of jar","2002-01-14 10:02:37"
8611,"JDT","UI","daniel_megert","RESOLVED","FIXED","NPE in text search with Compare to a Version editor open","2002-01-30 10:17:08"
9541,"JDT","UI","daniel_megert","RESOLVED","FIXED","[Java Browsing] Projects View flushed when creating new Java project","2002-02-14 04:51:08"
9569,"JDT","UI","daniel_megert","RESOLVED","FIXED","[Java Browsing] Packages View not updated","2002-02-14 06:32:35"
9570,"JDT","UI","daniel_megert","RESOLVED","FIXED","[Java Browsing] Types View not updated on deletion","2002-02-14 05:59:14"
9571,"JDT","UI","daniel_megert","RESOLVED","FIXED","[Java Browsing]  Views not updated when folder of package is deleted","2002-02-14 09:45:58"
9607,"JDT","UI","daniel_megert","RESOLVED","FIXED","[Java Browsing] Types View not updated on save","2002-02-14 09:40:12"
9665,"JDT","UI","daniel_megert","RESOLVED","FIXED","refresh problems in Java Browser Perspective","2002-02-14 05:10:45"
9818,"JDT","UI","daniel_megert","RESOLVED","FIXED","Java Browsing: Editor with non-java resource flushes views","2002-02-14 10:15:57"
11795,"JDT","UI","daniel_megert","RESOLVED","FIXED","java browsing: members type shows imports strangely","2002-03-22 08:59:06"
11872,"JDT","UI","daniel_megert","RESOLVED","FIXED","java browsing: types and packages view get empty on multi-selection in members view","2002-03-22 12:08:32"
12090,"JDT","UI","daniel_megert","RESOLVED","FIXED","Java searching should work on empty selection","2002-03-22 08:59:58"
13183,"JDT","UI","daniel_megert","RESOLVED","FIXED","Strange search message","2002-05-14 16:06:59"
13206,"JDT","UI","daniel_megert","RESOLVED","FIXED","Missing resource","2002-04-11 04:30:51"
13248,"JDT","UI","daniel_megert","RESOLVED","FIXED","missing mnemonic  in jarpackage wizard","2005-01-18 16:44:37"
13325,"JDT","UI","daniel_megert","RESOLVED","FIXED","Problem in Search/Decorating labelproviders - was: Java Browsing: Package disapears after rename","2002-04-11 11:59:16"
13590,"JDT","UI","daniel_megert","RESOLVED","FIXED","Java working set search actions fail if  OK pressed with no working set selected","2002-04-16 11:09:50"
13744,"JDT","UI","daniel_megert","RESOLVED","FIXED","jar export wizard: wrong path to resource folders","2002-04-16 09:06:20"
13799,"JDT","UI","daniel_megert","RESOLVED","FIXED","JAR exporter exports class files from output folder","2002-04-16 09:09:55"
14171,"JDT","UI","daniel_megert","RESOLVED","FIXED","Array out of bounds exception (References/Working Set Dialog)","2002-04-19 11:57:56"
14192,"JDT","UI","daniel_megert","RESOLVED","FIXED","NPE restoring TypeHierarchy","2002-05-06 07:53:59"
14394,"JDT","UI","daniel_megert","RESOLVED","FIXED","npe in ProblemTreeViewer after deleting a file","2002-04-25 03:31:31"
14417,"JDT","UI","daniel_megert","RESOLVED","FIXED","Working Set for Java","2002-04-25 06:48:28"
15295,"JDT","UI","daniel_megert","RESOLVED","FIXED","Packages view: When working set is selected, can't expand compilation units","2002-05-15 12:46:45"
15631,"JDT","UI","daniel_megert","RESOLVED","FIXED","Unacceptable behavior editing method names in Java Editor","2002-05-23 04:26:13"
16392,"JDT","UI","daniel_megert","RESOLVED","FIXED","Exception removing search results","2002-05-22 05:14:58"
26838,"JDT","UI","daniel_megert","RESOLVED","FIXED","Search results sorting broken [search]","2002-11-22 08:51:24"
28442,"JDT","UI","daniel_megert","RESOLVED","FIXED","NPE in browsing perspective","2002-12-17 09:54:05"
28777,"JDT","Text","daniel_megert","RESOLVED","FIXED","Using code assist destroys the display","2003-02-27 10:04:15"
32469,"JDT","Text","daniel_megert","RESOLVED","FIXED","disabled breakpoints still rendered as enabled","2003-03-06 17:26:21"
55867,"JDT","Text","daniel_megert","RESOLVED","FIXED","[misc] Hang when clicking quickfix rollover","2004-03-25 17:50:01"
92009,"JDT","Text","daniel_megert","RESOLVED","FIXED","[nls tooling] Externalize Strings wizard broken","2006-06-07 09:56:47"
3236,"JDT","Core","david_audel","RESOLVED","FIXED","Tests - Need multi-project test for image builder (1GCUNZC)","2002-01-11 09:22:43"
3568,"JDT","Core","david_audel","RESOLVED","FIXED","no hoverhelp over constructor referrences (1GAJ0KP)","2020-01-24 14:35:58"
4970,"JDT","Core","david_audel","RESOLVED","FIXED","Automatic Code Assist needs to be smarter #6","2002-04-29 06:31:43"
5884,"JDT","Core","david_audel","RESOLVED","FIXED","Code assist should only fully qualify if needed","2002-01-11 09:22:46"
6064,"JDT","Core","david_audel","RESOLVED","FIXED","Open on selection shouldn't require selection","2002-02-11 07:16:02"
6302,"JDT","Core","david_audel","RESOLVED","FIXED","AssertionFailure in open on selection","2002-01-11 09:22:21"
6866,"JDT","Core","david_audel","RESOLVED","FIXED","Code-Assist (ctrl+space) to slow with jre-src","2002-03-20 11:35:10"
7034,"JDT","Core","david_audel","RESOLVED","FIXED","code assist performance problem in scrapbook","2002-01-14 09:53:37"
7071,"JDT","Core","david_audel","RESOLVED","FIXED","ArrayStoreException getting hoverhelp in Java editor","2002-01-11 08:33:39"
8042,"JDT","Core","david_audel","RESOLVED","FIXED","ClassCastException hovering in java editor","2002-01-24 06:36:04"
8575,"JDT","Core","david_audel","RESOLVED","FIXED","Variable name code completion should handle arrays","2002-01-28 07:58:14"
8809,"JDT","Core","david_audel","RESOLVED","FIXED","Code assist with class folders does not work","2002-02-25 09:52:09"
9008,"JDT","Core","david_audel","RESOLVED","FIXED","Code assist on method declaration gives wrong throw exception","2002-02-07 09:52:20"
9998,"JDT","Core","david_audel","RESOLVED","FIXED","Performance - Better pruning meaningless AST nodes upon completion","2002-02-28 06:14:06"
12651,"JDT","Core","david_audel","RESOLVED","FIXED","NPE out of the CompletionEngine","2002-04-09 05:20:10"
12688,"JDT","Core","david_audel","RESOLVED","FIXED","NPE with code assist","2002-04-11 07:08:22"
15430,"JDT","Core","david_audel","RESOLVED","FIXED","hang up eclipse","2002-05-13 09:17:35"
12709,"JDT","UI","dejan","RESOLVED","FIXED","Index out of bounds using Launch Configurations browser","2002-05-16 04:17:08"
3906,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","extract method: compile errors introduces (corner case) (1GF5SIM)","2002-03-11 09:52:48"
3959,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","Dupilcate entry in save before copy dialog (1GF9IYY)","2001-12-11 11:55:39"
5183,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","Wrong return type for extract method","2001-11-12 11:51:05"
6601,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","Internal error when trying to extract a method","2002-01-17 11:57:04"
7041,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","Rename a Java source file does not work","2002-01-17 12:08:47"
7098,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","NPE while computing the change tree","2002-01-14 10:42:51"
7598,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","extract method: icorrect title of error dialog","2002-01-15 13:32:13"
9819,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","ImageDescriptorRegistry must empty hash map in dispose","2002-02-15 08:57:44"
10136,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","Selecting a symbol name should be the same as have the caret on it","2002-03-25 10:18:34"
12525,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","NPE in extract method","2002-04-09 03:49:44"
13141,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","typo in java action set","2002-04-11 07:55:39"
13145,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","AssertionFailed opening type hierarchy on selection","2002-04-11 04:51:40"
13182,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","Rebuild Project disabled in Project menu","2002-04-11 10:22:39"
13301,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","Next Problem action goes to the previous problem","2002-04-11 07:37:25"
13410,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","Automatic Code Formatter","2002-04-11 08:33:39"
13420,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","PackagesView has ""Show In Packages View""","2002-04-11 10:22:13"
14429,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","Smoke 20020423: replace from local history wrong indentation","2002-04-24 06:46:29"
15698,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","NPE undo rename resource","2002-05-17 06:06:41"
20114,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","Quickfix modifies Read-Only files","2002-06-18 06:51:33"
31891,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","Deadlock when reconcling and executing a UI operations","2003-04-09 16:14:16"
33020,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","Have to get rid of cell editors and table cursor","2003-02-28 06:19:52"
33376,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","Move Inner Type to Top Level: Error dialog layouted wrong","2003-02-28 08:37:12"
135006,"JDT","UI","dirk_baeumer","RESOLVED","FIXED","[package explorer] NPE in Packages Explorer","2006-04-05 10:37:10"
262791,"JDT","APT","eclipse","RESOLVED","FIXED","Compilation slow when APT is enabled","2012-10-23 07:46:49"
3695,"JDT","UI","erich_gamma","RESOLVED","FIXED","memory leak in codeFormatterPreferencePage (1GE6WQU)","2001-10-24 07:17:14"
5343,"JDT","UI","erich_gamma","RESOLVED","FIXED","Smart Save behaviour of a CU is problematic (1.0 fix candidate)","2002-03-25 05:15:09"
5444,"JDT","UI","erich_gamma","RESOLVED","FIXED","TVT Incorrect Label","2002-05-07 14:47:39"
6616,"JDT","UI","erich_gamma","RESOLVED","FIXED","Remove unneeded property page contributions","2001-12-10 10:01:34"
6808,"JDT","UI","erich_gamma","RESOLVED","FIXED","JavaElementContentProvider issues","2002-05-19 19:55:11"
